id_producto,linea,nombre,principios_activos,indicaciones,posologia,presentaciones,estado
prod_437,Aceites esenciales,Cúrcuma,Cúrcuma,Antioxidante y rejuvenecedor; combate el envejecimiento prematuro; Digestivo; antiparasitario y antiinflamatorio (lumbalgias y ciática); Regulador menstrual.,,Frasco de 10 ml; puros y al 20%,activo
prod_438,Aceites esenciales,Eucalipto globulus,Eucalipto globulus,Aliado contra infecciones respiratorias (resfriado; gripe; bronquitis); Descongestionante de fosas nasales; antiséptico de piel y repelente de insectos.,,Frasco de 10 ml; puros y al 20%,activo
prod_439,Aceites esenciales,Geranio,Geranio,Cicatrización de heridas y grietas; regenerador celular; Eficaz contra la piel madura o arrugada; piel grasa y acné.,,Frasco de 10 ml; puros y al 20%,activo
prod_440,Aceites esenciales,Lavanda,Lavanda,Promueve la relajación; reduce el estrés y mejora la calidad del sueño; Alivia irritaciones de piel; quemaduras; dolores de cabeza y migrañas.,,Frasco de 10 ml; puros y al 20%,activo
prod_441,Aceites esenciales,Limón,Limón,Manejo de ansiedad; problemas digestivos y de piel; Mejora la concentración; útil para mareos en el auto y mal aliento; Acción antiarrugas.,,Frasco de 10 ml; puros y al 20%,activo
prod_442,Aceites esenciales,Limoncillo,Limoncillo,Antiséptico; desinflamatorio; antiacné; desodorante e insecticida; Tonifica tejidos; alivia dolores musculares y de cabeza.,,Frasco de 10 ml; puros y al 20%,activo
prod_443,Aceites esenciales,Menta,Menta,Alivia dolores de cabeza; mejora la digestión y calma el tracto digestivo; Descongestiona vías respiratorias y mejora la concentración.,,Frasco de 10 ml; puros y al 20%,activo
prod_444,Aceites esenciales,Naranja,Naranja,Mejora el ánimo; reduce estrés y ansiedad; Acción antiséptica; rejuvenecedora (celulitis; acné) y fortalece el sistema inmunológico.,,Frasco de 10 ml; puros y al 20%,activo
prod_445,Aceites esenciales,Orégano,Orégano,Combate infecciones bacterianas; fúngicas y virales; Fortalece el sistema inmune y mejora digestión; Útil en picaduras y dolores musculares.,,Frasco de 10 ml; puros y al 20%,activo
prod_446,Aceites esenciales,Palo santo,Palo Santo,Indicado para la relajación; limpieza espiritual y purificación de ambientes; Calma estrés y ansiedad; cuida la piel.,,Frasco de 10 ml; puros y al 20%,activo
prod_447,Aceites esenciales,Pimienta negra,Pimienta negra,Alivia dolores musculares (calambres; artritis) y mejora circulación; Estimula digestión y aporta energía y concentración en aromaterapia.,,Frasco de 10 ml; puros y al 20%,activo
prod_448,Aceites esenciales,Pronto alivio,Pronto alivio,Calma dolores de cabeza; musculares y articulares; Limpieza energética y purificación de ambientes; ideal para yoga y meditación; Eleva el ánimo.,,Frasco de 10 ml; puros y al 20%,activo
prod_449,Aceites esenciales,Romero,Romero,Mejora circulación y estimula crecimiento del cabello; Antiinflamatorio para dolores articulares; Mejora memoria y claridad mental.,,Frasco de 10 ml; puros y al 20%,activo
prod_450,Aceites esenciales,Tomillo,Tomillo,Alivia afecciones respiratorias (tos; sinusitis); Potente desinfectante de piel; fortalece el cabello y combate la caspa; Limpiador natural.,,Frasco de 10 ml; puros y al 20%,activo
